timestamp, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/08/24 20:04:29.759, NVIDIA A800 80GB PCIe, 98 %, 20 %, 19239 MiB, 81920 MiB, 291.17 W
2026/08/24 20:04:30.759, NVIDIA A800 80GB PCIe, 98 %, 24 %, 19239 MiB, 81920 MiB, 286.86 W
2026/08/24 20:04:31.759, NVIDIA A800 80GB PCIe, 98 %, 20 %, 19239 MiB, 81920 MiB, 286.47 W
2026/08/24 20:04:32.759, NVIDIA A800 80GB PCIe, 99 %, 25 %, 19239 MiB, 81920 MiB, 290.86 W
2026/08/24 20:04:33.759, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 335.39 W
2026/08/24 20:04:34.759, NVIDIA A800 80GB PCIe, 98 %, 24 %, 19239 MiB, 81920 MiB, 316.18 W
2026/08/24 20:04:35.759, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 288.90 W
2026/08/24 20:04:36.760, NVIDIA A800 80GB PCIe, 97 %, 24 %, 19239 MiB, 81920 MiB, 312.77 W
2026/08/24 20:04:37.760, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 308.32 W
2026/08/24 20:04:38.760, NVIDIA A800 80GB PCIe, 97 %, 24 %, 19239 MiB, 81920 MiB, 291.31 W
2026/08/24 20:04:39.760, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 302.40 W
2026/08/24 20:04:40.760, NVIDIA A800 80GB PCIe, 97 %, 23 %, 19239 MiB, 81920 MiB, 280.91 W
2026/08/24 20:04:41.760, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 298.80 W
2026/08/24 20:04:42.760, NVIDIA A800 80GB PCIe, 97 %, 21 %, 19239 MiB, 81920 MiB, 295.55 W
2026/08/24 20:04:43.761, NVIDIA A800 80GB PCIe, 99 %, 21 %, 19239 MiB, 81920 MiB, 214.93 W
2026/08/24 20:04:44.762, NVIDIA A800 80GB PCIe, 98 %, 21 %, 19239 MiB, 81920 MiB, 309.66 W
2026/08/24 20:04:45.763, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 286.97 W
2026/08/24 20:04:46.764, NVIDIA A800 80GB PCIe, 99 %, 25 %, 19239 MiB, 81920 MiB, 283.07 W
2026/08/24 20:04:47.765, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 301.54 W
2026/08/24 20:04:48.767, NVIDIA A800 80GB PCIe, 98 %, 24 %, 19239 MiB, 81920 MiB, 303.83 W
2026/08/24 20:04:49.768, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 240.02 W
2026/08/24 20:04:50.769, NVIDIA A800 80GB PCIe, 97 %, 24 %, 19239 MiB, 81920 MiB, 300.70 W
2026/08/24 20:04:51.770, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 225.89 W
2026/08/24 20:04:52.771, NVIDIA A800 80GB PCIe, 97 %, 24 %, 19239 MiB, 81920 MiB, 300.33 W
2026/08/24 20:04:53.772, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 324.34 W
2026/08/24 20:04:54.773, NVIDIA A800 80GB PCIe, 96 %, 22 %, 19239 MiB, 81920 MiB, 302.37 W
2026/08/24 20:04:55.774, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 277.65 W
2026/08/24 20:04:56.775, NVIDIA A800 80GB PCIe, 98 %, 21 %, 19239 MiB, 81920 MiB, 296.21 W
2026/08/24 20:04:57.777, NVIDIA A800 80GB PCIe, 99 %, 21 %, 19239 MiB, 81920 MiB, 235.70 W
2026/08/24 20:04:58.778, NVIDIA A800 80GB PCIe, 100 %, 39 %, 19239 MiB, 81920 MiB, 279.79 W
2026/08/24 20:04:59.779, NVIDIA A800 80GB PCIe, 99 %, 23 %, 19239 MiB, 81920 MiB, 338.92 W
2026/08/24 20:05:00.780, NVIDIA A800 80GB PCIe, 98 %, 20 %, 19239 MiB, 81920 MiB, 307.85 W
2026/08/24 20:05:01.782, NVIDIA A800 80GB PCIe, 99 %, 24 %, 19239 MiB, 81920 MiB, 326.37 W
2026/08/24 20:05:02.783, NVIDIA A800 80GB PCIe, 98 %, 20 %, 19239 MiB, 81920 MiB, 293.80 W
2026/08/24 20:05:03.784, NVIDIA A800 80GB PCIe, 99 %, 25 %, 19239 MiB, 81920 MiB, 284.00 W
2026/08/24 20:05:04.785, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 295.02 W
2026/08/24 20:05:05.786, NVIDIA A800 80GB PCIe, 99 %, 25 %, 19239 MiB, 81920 MiB, 309.02 W
2026/08/24 20:05:06.788, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 316.82 W
2026/08/24 20:05:07.789, NVIDIA A800 80GB PCIe, 98 %, 24 %, 19239 MiB, 81920 MiB, 318.44 W
2026/08/24 20:05:08.790, NVIDIA A800 80GB PCIe, 94 %, 20 %, 19239 MiB, 81920 MiB, 299.98 W
2026/08/24 20:05:09.791, NVIDIA A800 80GB PCIe, 99 %, 22 %, 19239 MiB, 81920 MiB, 277.56 W
2026/08/24 20:05:10.793, NVIDIA A800 80GB PCIe, 98 %, 20 %, 19239 MiB, 81920 MiB, 288.86 W
2026/08/24 20:05:11.794, NVIDIA A800 80GB PCIe, 100 %, 23 %, 19239 MiB, 81920 MiB, 281.89 W
2026/08/24 20:05:12.795, NVIDIA A800 80GB PCIe, 98 %, 21 %, 19239 MiB, 81920 MiB, 307.15 W
2026/08/24 20:05:13.796, NVIDIA A800 80GB PCIe, 99 %, 23 %, 19239 MiB, 81920 MiB, 319.73 W
2026/08/24 20:05:14.798, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 291.36 W
2026/08/24 20:05:15.799, NVIDIA A800 80GB PCIe, 99 %, 25 %, 19239 MiB, 81920 MiB, 309.33 W
2026/08/24 20:05:16.800, NVIDIA A800 80GB PCIe, 98 %, 19 %, 19239 MiB, 81920 MiB, 308.72 W
2026/08/24 20:05:17.801, NVIDIA A800 80GB PCIe, 99 %, 25 %, 19239 MiB, 81920 MiB, 285.70 W
2026/08/24 20:05:18.802, NVIDIA A800 80GB PCIe, 99 %, 22 %, 19239 MiB, 81920 MiB, 313.72 W
2026/08/24 20:05:19.804, NVIDIA A800 80GB PCIe, 98 %, 21 %, 19239 MiB, 81920 MiB, 275.41 W
2026/08/24 20:05:20.805, NVIDIA A800 80GB PCIe, 100 %, 23 %, 19239 MiB, 81920 MiB, 291.93 W
2026/08/24 20:05:21.806, NVIDIA A800 80GB PCIe, 98 %, 20 %, 19239 MiB, 81920 MiB, 308.97 W
2026/08/24 20:05:22.807, NVIDIA A800 80GB PCIe, 99 %, 24 %, 19239 MiB, 81920 MiB, 224.12 W
2026/08/24 20:05:23.809, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 290.97 W
2026/08/24 20:05:24.810, NVIDIA A800 80GB PCIe, 99 %, 25 %, 19239 MiB, 81920 MiB, 278.04 W
2026/08/24 20:05:25.811, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 283.43 W
2026/08/24 20:05:26.812, NVIDIA A800 80GB PCIe, 99 %, 24 %, 19239 MiB, 81920 MiB, 313.55 W
2026/08/24 20:05:27.813, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 329.48 W
2026/08/24 20:05:28.815, NVIDIA A800 80GB PCIe, 98 %, 25 %, 19239 MiB, 81920 MiB, 280.38 W
2026/08/24 20:05:29.816, NVIDIA A800 80GB PCIe, 98 %, 20 %, 19239 MiB, 81920 MiB, 318.73 W
2026/08/24 20:05:30.817, NVIDIA A800 80GB PCIe, 98 %, 25 %, 19239 MiB, 81920 MiB, 223.02 W
2026/08/24 20:05:31.818, NVIDIA A800 80GB PCIe, 97 %, 21 %, 19239 MiB, 81920 MiB, 302.90 W
2026/08/24 20:05:32.820, NVIDIA A800 80GB PCIe, 85 %, 33 %, 19239 MiB, 81920 MiB, 81.64 W
2026/08/24 20:05:33.821, NVIDIA A800 80GB PCIe, 1 %, 0 %, 19239 MiB, 81920 MiB, 79.97 W
2026/08/24 20:05:34.822, NVIDIA A800 80GB PCIe, 0 %, 0 %, 19239 MiB, 81920 MiB, 78.74 W
2026/08/24 20:05:35.823, NVIDIA A800 80GB PCIe, 97 %, 20 %, 19239 MiB, 81920 MiB, 295.46 W
2026/08/24 20:05:36.825, NVIDIA A800 80GB PCIe, 99 %, 25 %, 19239 MiB, 81920 MiB, 279.10 W
2026/08/24 20:05:37.826, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 286.55 W
2026/08/24 20:05:38.827, NVIDIA A800 80GB PCIe, 99 %, 25 %, 19239 MiB, 81920 MiB, 290.16 W
2026/08/24 20:05:39.828, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 312.51 W
2026/08/24 20:05:40.829, NVIDIA A800 80GB PCIe, 98 %, 25 %, 19239 MiB, 81920 MiB, 301.94 W
2026/08/24 20:05:41.831, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 276.01 W
2026/08/24 20:05:42.832, NVIDIA A800 80GB PCIe, 98 %, 25 %, 19239 MiB, 81920 MiB, 303.35 W
2026/08/24 20:05:43.833, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 299.48 W
2026/08/24 20:05:44.834, NVIDIA A800 80GB PCIe, 97 %, 23 %, 19239 MiB, 81920 MiB, 292.05 W
2026/08/24 20:05:45.836, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 292.55 W
2026/08/24 20:05:46.837, NVIDIA A800 80GB PCIe, 97 %, 24 %, 19239 MiB, 81920 MiB, 304.34 W
2026/08/24 20:05:47.838, NVIDIA A800 80GB PCIe, 99 %, 19 %, 19239 MiB, 81920 MiB, 324.73 W
2026/08/24 20:05:48.839, NVIDIA A800 80GB PCIe, 96 %, 23 %, 19239 MiB, 81920 MiB, 308.34 W
2026/08/24 20:05:49.840, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 301.24 W
2026/08/24 20:05:50.840, NVIDIA A800 80GB PCIe, 96 %, 22 %, 19239 MiB, 81920 MiB, 303.93 W
2026/08/24 20:05:51.840, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 291.46 W
2026/08/24 20:05:52.840, NVIDIA A800 80GB PCIe, 97 %, 21 %, 19239 MiB, 81920 MiB, 283.64 W
2026/08/24 20:05:53.840, NVIDIA A800 80GB PCIe, 99 %, 21 %, 19239 MiB, 81920 MiB, 287.38 W
2026/08/24 20:05:54.840, NVIDIA A800 80GB PCIe, 96 %, 20 %, 19239 MiB, 81920 MiB, 284.00 W
2026/08/24 20:05:55.840, NVIDIA A800 80GB PCIe, 98 %, 19 %, 19239 MiB, 81920 MiB, 282.39 W
2026/08/24 20:05:56.841, NVIDIA A800 80GB PCIe, 98 %, 25 %, 19239 MiB, 81920 MiB, 283.32 W
2026/08/24 20:05:57.841, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 293.90 W
2026/08/24 20:05:58.841, NVIDIA A800 80GB PCIe, 98 %, 24 %, 19239 MiB, 81920 MiB, 291.43 W
2026/08/24 20:05:59.841, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 284.72 W
2026/08/24 20:06:00.841, NVIDIA A800 80GB PCIe, 97 %, 25 %, 19239 MiB, 81920 MiB, 296.53 W
2026/08/24 20:06:01.841, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 292.73 W
2026/08/24 20:06:02.841, NVIDIA A800 80GB PCIe, 97 %, 24 %, 19239 MiB, 81920 MiB, 290.01 W
2026/08/24 20:06:03.842, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 295.04 W
2026/08/24 20:06:04.842, NVIDIA A800 80GB PCIe, 96 %, 24 %, 19239 MiB, 81920 MiB, 284.17 W
2026/08/24 20:06:05.842, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 295.17 W
2026/08/24 20:06:06.842, NVIDIA A800 80GB PCIe, 97 %, 23 %, 19239 MiB, 81920 MiB, 297.93 W
2026/08/24 20:06:07.842, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 285.26 W
2026/08/24 20:06:08.842, NVIDIA A800 80GB PCIe, 100 %, 39 %, 19239 MiB, 81920 MiB, 289.36 W
2026/08/24 20:06:09.842, NVIDIA A800 80GB PCIe, 99 %, 22 %, 19239 MiB, 81920 MiB, 283.23 W
2026/08/24 20:06:10.843, NVIDIA A800 80GB PCIe, 98 %, 21 %, 19239 MiB, 81920 MiB, 269.68 W
2026/08/24 20:06:11.843, NVIDIA A800 80GB PCIe, 100 %, 22 %, 19239 MiB, 81920 MiB, 294.20 W
2026/08/24 20:06:12.843, NVIDIA A800 80GB PCIe, 98 %, 20 %, 19239 MiB, 81920 MiB, 302.90 W
2026/08/24 20:06:13.843, NVIDIA A800 80GB PCIe, 99 %, 24 %, 19239 MiB, 81920 MiB, 215.85 W
2026/08/24 20:06:14.843, NVIDIA A800 80GB PCIe, 98 %, 20 %, 19239 MiB, 81920 MiB, 294.30 W
2026/08/24 20:06:15.843, NVIDIA A800 80GB PCIe, 99 %, 25 %, 19239 MiB, 81920 MiB, 271.22 W
2026/08/24 20:06:16.843, NVIDIA A800 80GB PCIe, 98 %, 19 %, 19239 MiB, 81920 MiB, 301.41 W
2026/08/24 20:06:17.844, NVIDIA A800 80GB PCIe, 99 %, 25 %, 19239 MiB, 81920 MiB, 298.90 W
2026/08/24 20:06:18.844, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 276.50 W
2026/08/24 20:06:19.844, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 287.35 W
2026/08/24 20:06:20.844, NVIDIA A800 80GB PCIe, 97 %, 22 %, 19239 MiB, 81920 MiB, 302.72 W
2026/08/24 20:06:21.844, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 216.37 W
2026/08/24 20:06:22.844, NVIDIA A800 80GB PCIe, 98 %, 21 %, 19239 MiB, 81920 MiB, 301.74 W
2026/08/24 20:06:23.845, NVIDIA A800 80GB PCIe, 99 %, 21 %, 19239 MiB, 81920 MiB, 255.75 W
2026/08/24 20:06:24.845, NVIDIA A800 80GB PCIe, 97 %, 21 %, 19239 MiB, 81920 MiB, 300.82 W
2026/08/24 20:06:25.845, NVIDIA A800 80GB PCIe, 100 %, 22 %, 19239 MiB, 81920 MiB, 324.58 W
2026/08/24 20:06:26.845, NVIDIA A800 80GB PCIe, 98 %, 20 %, 19239 MiB, 81920 MiB, 297.37 W
2026/08/24 20:06:27.845, NVIDIA A800 80GB PCIe, 99 %, 23 %, 19239 MiB, 81920 MiB, 275.08 W
2026/08/24 20:06:28.845, NVIDIA A800 80GB PCIe, 98 %, 20 %, 19239 MiB, 81920 MiB, 292.67 W
2026/08/24 20:06:29.846, NVIDIA A800 80GB PCIe, 99 %, 23 %, 19239 MiB, 81920 MiB, 223.49 W
2026/08/24 20:06:30.846, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 286.59 W
2026/08/24 20:06:31.846, NVIDIA A800 80GB PCIe, 99 %, 25 %, 19239 MiB, 81920 MiB, 270.25 W
2026/08/24 20:06:32.846, NVIDIA A800 80GB PCIe, 98 %, 19 %, 19239 MiB, 81920 MiB, 309.18 W
2026/08/24 20:06:33.846, NVIDIA A800 80GB PCIe, 99 %, 26 %, 19239 MiB, 81920 MiB, 319.35 W
2026/08/24 20:06:34.846, NVIDIA A800 80GB PCIe, 98 %, 20 %, 19239 MiB, 81920 MiB, 288.43 W
2026/08/24 20:06:35.846, NVIDIA A800 80GB PCIe, 98 %, 25 %, 19239 MiB, 81920 MiB, 259.23 W
2026/08/24 20:06:36.847, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 286.71 W
2026/08/24 20:06:37.847, NVIDIA A800 80GB PCIe, 98 %, 25 %, 19239 MiB, 81920 MiB, 306.76 W
2026/08/24 20:06:38.847, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 287.93 W
2026/08/24 20:06:39.847, NVIDIA A800 80GB PCIe, 98 %, 25 %, 19239 MiB, 81920 MiB, 264.02 W
2026/08/24 20:06:40.847, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 312.07 W
2026/08/24 20:06:41.847, NVIDIA A800 80GB PCIe, 97 %, 24 %, 19239 MiB, 81920 MiB, 318.97 W
2026/08/24 20:06:42.848, NVIDIA A800 80GB PCIe, 100 %, 38 %, 19239 MiB, 81920 MiB, 265.64 W
2026/08/24 20:06:43.848, NVIDIA A800 80GB PCIe, 0 %, 0 %, 19239 MiB, 81920 MiB, 80.79 W
2026/08/24 20:06:44.848, NVIDIA A800 80GB PCIe, 0 %, 0 %, 19239 MiB, 81920 MiB, 79.38 W
2026/08/24 20:06:45.848, NVIDIA A800 80GB PCIe, 42 %, 10 %, 19239 MiB, 81920 MiB, 301.38 W
2026/08/24 20:06:46.848, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 295.15 W
2026/08/24 20:06:47.848, NVIDIA A800 80GB PCIe, 99 %, 25 %, 19239 MiB, 81920 MiB, 311.09 W
2026/08/24 20:06:48.848, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 300.55 W
2026/08/24 20:06:49.849, NVIDIA A800 80GB PCIe, 98 %, 24 %, 19239 MiB, 81920 MiB, 306.47 W
2026/08/24 20:06:50.849, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 286.96 W
2026/08/24 20:06:51.849, NVIDIA A800 80GB PCIe, 97 %, 24 %, 19239 MiB, 81920 MiB, 284.83 W
2026/08/24 20:06:52.849, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 300.89 W
2026/08/24 20:06:53.850, NVIDIA A800 80GB PCIe, 97 %, 24 %, 19239 MiB, 81920 MiB, 314.39 W
2026/08/24 20:06:54.852, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 289.51 W
2026/08/24 20:06:55.852, NVIDIA A800 80GB PCIe, 97 %, 23 %, 19239 MiB, 81920 MiB, 298.87 W
2026/08/24 20:06:56.852, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 299.35 W
2026/08/24 20:06:57.852, NVIDIA A800 80GB PCIe, 96 %, 21 %, 19239 MiB, 81920 MiB, 293.59 W
2026/08/24 20:06:58.852, NVIDIA A800 80GB PCIe, 99 %, 21 %, 19239 MiB, 81920 MiB, 295.37 W
2026/08/24 20:06:59.853, NVIDIA A800 80GB PCIe, 97 %, 21 %, 19239 MiB, 81920 MiB, 291.62 W
2026/08/24 20:07:00.853, NVIDIA A800 80GB PCIe, 99 %, 23 %, 19239 MiB, 81920 MiB, 299.66 W
2026/08/24 20:07:01.853, NVIDIA A800 80GB PCIe, 98 %, 20 %, 19239 MiB, 81920 MiB, 308.63 W
2026/08/24 20:07:02.853, NVIDIA A800 80GB PCIe, 99 %, 23 %, 19239 MiB, 81920 MiB, 245.80 W
2026/08/24 20:07:03.853, NVIDIA A800 80GB PCIe, 96 %, 20 %, 19239 MiB, 81920 MiB, 317.70 W
2026/08/24 20:07:04.853, NVIDIA A800 80GB PCIe, 99 %, 25 %, 19239 MiB, 81920 MiB, 297.00 W
2026/08/24 20:07:05.854, NVIDIA A800 80GB PCIe, 98 %, 20 %, 19239 MiB, 81920 MiB, 289.29 W
2026/08/24 20:07:06.854, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 307.16 W
2026/08/24 20:07:07.854, NVIDIA A800 80GB PCIe, 97 %, 23 %, 19239 MiB, 81920 MiB, 306.38 W
2026/08/24 20:07:08.854, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 249.64 W
2026/08/24 20:07:09.854, NVIDIA A800 80GB PCIe, 97 %, 21 %, 19239 MiB, 81920 MiB, 308.41 W
2026/08/24 20:07:10.854, NVIDIA A800 80GB PCIe, 99 %, 22 %, 19239 MiB, 81920 MiB, 255.74 W
2026/08/24 20:07:11.855, NVIDIA A800 80GB PCIe, 98 %, 21 %, 19239 MiB, 81920 MiB, 309.45 W
2026/08/24 20:07:12.855, NVIDIA A800 80GB PCIe, 99 %, 22 %, 19239 MiB, 81920 MiB, 324.43 W
2026/08/24 20:07:13.855, NVIDIA A800 80GB PCIe, 98 %, 20 %, 19239 MiB, 81920 MiB, 309.50 W
2026/08/24 20:07:14.855, NVIDIA A800 80GB PCIe, 99 %, 23 %, 19239 MiB, 81920 MiB, 289.38 W
2026/08/24 20:07:15.855, NVIDIA A800 80GB PCIe, 98 %, 20 %, 19239 MiB, 81920 MiB, 297.15 W
2026/08/24 20:07:16.855, NVIDIA A800 80GB PCIe, 99 %, 24 %, 19239 MiB, 81920 MiB, 228.01 W
2026/08/24 20:07:17.856, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 293.35 W
2026/08/24 20:07:18.856, NVIDIA A800 80GB PCIe, 99 %, 25 %, 19239 MiB, 81920 MiB, 294.25 W
2026/08/24 20:07:19.856, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 302.17 W
2026/08/24 20:07:20.856, NVIDIA A800 80GB PCIe, 98 %, 25 %, 19239 MiB, 81920 MiB, 308.46 W
2026/08/24 20:07:21.856, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 295.36 W
2026/08/24 20:07:22.856, NVIDIA A800 80GB PCIe, 97 %, 24 %, 19239 MiB, 81920 MiB, 281.71 W
2026/08/24 20:07:23.857, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 293.88 W
2026/08/24 20:07:24.857, NVIDIA A800 80GB PCIe, 97 %, 24 %, 19239 MiB, 81920 MiB, 307.37 W
2026/08/24 20:07:25.857, NVIDIA A800 80GB PCIe, 91 %, 19 %, 19239 MiB, 81920 MiB, 328.29 W
2026/08/24 20:07:26.857, NVIDIA A800 80GB PCIe, 97 %, 24 %, 19239 MiB, 81920 MiB, 320.40 W
2026/08/24 20:07:27.857, NVIDIA A800 80GB PCIe, 97 %, 19 %, 19239 MiB, 81920 MiB, 308.42 W
2026/08/24 20:07:28.857, NVIDIA A800 80GB PCIe, 97 %, 23 %, 19239 MiB, 81920 MiB, 320.33 W
2026/08/24 20:07:29.857, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 302.77 W
2026/08/24 20:07:30.858, NVIDIA A800 80GB PCIe, 99 %, 25 %, 19239 MiB, 81920 MiB, 281.17 W
2026/08/24 20:07:31.858, NVIDIA A800 80GB PCIe, 99 %, 19 %, 19239 MiB, 81920 MiB, 297.05 W
2026/08/24 20:07:32.858, NVIDIA A800 80GB PCIe, 99 %, 25 %, 19239 MiB, 81920 MiB, 309.30 W
2026/08/24 20:07:33.858, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 297.21 W
2026/08/24 20:07:34.858, NVIDIA A800 80GB PCIe, 98 %, 25 %, 19239 MiB, 81920 MiB, 299.04 W
2026/08/24 20:07:35.858, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 297.50 W
2026/08/24 20:07:36.858, NVIDIA A800 80GB PCIe, 98 %, 25 %, 19239 MiB, 81920 MiB, 280.19 W
2026/08/24 20:07:37.859, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 289.29 W
2026/08/24 20:07:38.859, NVIDIA A800 80GB PCIe, 97 %, 24 %, 19239 MiB, 81920 MiB, 289.25 W
2026/08/24 20:07:39.859, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 304.73 W
2026/08/24 20:07:40.859, NVIDIA A800 80GB PCIe, 97 %, 24 %, 19239 MiB, 81920 MiB, 290.76 W
2026/08/24 20:07:41.859, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 286.48 W
2026/08/24 20:07:42.859, NVIDIA A800 80GB PCIe, 97 %, 22 %, 19239 MiB, 81920 MiB, 283.33 W
2026/08/24 20:07:43.859, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 300.90 W
2026/08/24 20:07:44.860, NVIDIA A800 80GB PCIe, 98 %, 21 %, 19239 MiB, 81920 MiB, 283.52 W
2026/08/24 20:07:45.860, NVIDIA A800 80GB PCIe, 100 %, 21 %, 19239 MiB, 81920 MiB, 284.92 W
2026/08/24 20:07:46.860, NVIDIA A800 80GB PCIe, 97 %, 20 %, 19239 MiB, 81920 MiB, 269.15 W
2026/08/24 20:07:47.860, NVIDIA A800 80GB PCIe, 99 %, 22 %, 19239 MiB, 81920 MiB, 291.25 W
2026/08/24 20:07:48.860, NVIDIA A800 80GB PCIe, 98 %, 20 %, 19239 MiB, 81920 MiB, 294.96 W
2026/08/24 20:07:49.860, NVIDIA A800 80GB PCIe, 99 %, 23 %, 19239 MiB, 81920 MiB, 222.16 W
2026/08/24 20:07:50.860, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 296.48 W
2026/08/24 20:07:51.861, NVIDIA A800 80GB PCIe, 99 %, 25 %, 19239 MiB, 81920 MiB, 313.06 W
2026/08/24 20:07:52.861, NVIDIA A800 80GB PCIe, 100 %, 38 %, 19239 MiB, 81920 MiB, 284.58 W
2026/08/24 20:07:53.861, NVIDIA A800 80GB PCIe, 0 %, 0 %, 19239 MiB, 81920 MiB, 81.26 W
2026/08/24 20:07:54.861, NVIDIA A800 80GB PCIe, 0 %, 0 %, 19239 MiB, 81920 MiB, 80.17 W
2026/08/24 20:07:55.861, NVIDIA A800 80GB PCIe, 0 %, 0 %, 19239 MiB, 81920 MiB, 78.12 W
2026/08/24 20:07:56.861, NVIDIA A800 80GB PCIe, 97 %, 24 %, 19239 MiB, 81920 MiB, 285.89 W
2026/08/24 20:07:57.861, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 315.08 W
2026/08/24 20:07:58.862, NVIDIA A800 80GB PCIe, 96 %, 24 %, 19239 MiB, 81920 MiB, 287.38 W
2026/08/24 20:07:59.862, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 253.54 W
2026/08/24 20:08:00.862, NVIDIA A800 80GB PCIe, 97 %, 22 %, 19239 MiB, 81920 MiB, 318.45 W
2026/08/24 20:08:01.862, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 231.96 W
2026/08/24 20:08:02.862, NVIDIA A800 80GB PCIe, 98 %, 21 %, 19239 MiB, 81920 MiB, 300.78 W
